coherence,requires_running_space,friendly_with_children,friendly_with_other_pets,is_calm,is_energetic,inconsistencies,PetID
high,1,1,1,0,1.0,,bf537cdb3
medium,1,1,1,0,1.0,Primary breed listed as Labrador Retriever but secondary breed mentioned in description,e2aa20dbd
medium,1,0,0,0,1.0,Vaccination and deworming status not mentioned in description,74f987b01
medium,1,0,0,0,1.0,Pet is not sterilized,bb9e47b4a
high,1,1,1,0,1.0,No inconsistencies found.,927ee6390
high,1,1,1,0,1.0,,b17f7a1fc
medium,1,0,0,0,1.0,Age mismatch,b31d0dd8d
medium,1,1,1,0,1.0,Vaccination status unclear,107c30c6d
medium,1,1,1,0,1.0,Secondary breed and fur length missing,3122253f4
medium,1,1,1,0,1.0,Vet states small breed max of 10kg; description suggests a playful and affectionate dog.,0833744e6
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,55ccb364d
high,0,0,0,1,0.0,No inconsistencies found.,c7315e345
medium,1,0,0,0,1.0,Vaccination status unclear,92d1612f0
medium,1,1,1,0,1.0,Pet not sterilized yet as per description,4d8bc908b
high,1,1,1,0,1.0,,41c83dda8
high,1,1,1,0,1.0,No inconsistencies found.,7a5b854f0
high,1,0,0,0,1.0,,d4b2dcfb6
medium,1,0,0,1,1.0,Vaccination status not mentioned in description,8d39e0fa1
high,1,1,1,0,1.0,None,94af242ed
medium,1,0,0,0,1.0,Description mentions 'very active' but structured data shows no vaccination or deworming.,49303270e
high,0,1,1,0,1.0,No inconsistencies found.,9f24a0672
medium,1,0,1,0,1.0,Vaccination and deworming status not mentioned in description,56856fe73
low,1,0,0,0,1.0,Pet is not vaccinated or dewormed as per data,749afb385
medium,1,0,0,0,1.0,Age and breed information mismatch,b99186353
medium,1,0,0,0,1.0,Vaccination status not consistent with health description,4ceff22c4
medium,1,0,0,0,1.0,Knee injury mentioned but no health issues,7cfeafbb2
medium,1,0,0,0,1.0,Age stated as 12 months but description suggests around 4 years old,9acd96273
medium,1,0,1,0,1.0,Health status inconsistent with description,737da18ba
high,1,0,0,0,1.0,No inconsistencies found.,4d8f211f8
medium,1,0,0,0,1.0,Pet not vaccinated or dewormed,ebb74d225
high,1,1,1,0,1.0,,daad5c208
high,1,1,1,0,1.0,,6846c8340
high,1,1,1,1,1.0,,b2e46582a
high,1,1,1,0,1.0,,65650b974
medium,1,0,0,0,1.0,Pet is not sterilized,afc933f32
high,1,0,1,1,0.0,No inconsistencies found.,b4d7cbe8b
high,1,0,0,0,1.0,Vaccination status not mentioned in description.,13d30c173
medium,1,0,1,0,1.0,Vaccination status inconsistent with structured data,77d38bd16
medium,1,0,0,0,1.0,Mother cat is not sterilized,44598cf69
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,cf3491020
medium,1,0,0,0,1.0,Description suggests deworming and sterilization not done.,a85548db7
medium,1,1,1,0,1.0,Age in description is unclear,36d7fc2c5
high,1,1,1,0,1.0,,39fb68722
medium,1,0,1,0,1.0,Vaccination status unknown,ada1e6f38
high,1,0,0,1,1.0,No inconsistencies found.,b3971f06b
high,1,1,1,0,1.0,No inconsistencies found.,b0084b888
medium,1,0,0,0,1.0,Color and breed inconsistency,eb7fedf92
medium,0,0,0,1,1.0,No specific inconsistencies found with provided data.,e7ab271b1
high,1,0,0,0,1.0,None,4b31d7b1e
high,1,1,1,0,1.0,,0dfd484a6
high,1,1,1,0,1.0,,dffc44afc
high,1,1,1,0,1.0,,b497fb8eb
high,1,0,0,0,1.0,,a963b8732
high,1,1,0,0,1.0,,faf64d6a6
high,1,1,1,0,1.0,,75f574b0a
medium,1,1,1,0,1.0,Primary breed listed as Mixed Breed but secondary breed is nan,a2ec6f8a8
high,1,1,1,0,1.0,,267f0065c
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,1c07c6ee5
high,1,1,1,0,1.0,No inconsistencies found.,21f4a6abf
high,1,1,1,0,1.0,,72f891e55
medium,1,0,0,0,1.0,Unspayed status and lack of vaccination/deworming inconsistent with healthy description,854edf08f
medium,1,1,1,0,1.0,Age and health status not mentioned in description,bdffad31f
medium,1,0,0,0,1.0,Vaccination status unclear,75135cca9
low,1,1,1,0,1.0,Description mentions male sibling but data shows all are female.,015da0878
medium,1,0,0,0,1.0,Mother dog' s behavior not mentioned in structured data,29ca8f313
high,1,1,1,0,0.0,None,c9d333b09
high,1,1,1,0,1.0,,f5e35ea02
high,1,0,0,0,1.0,,3a93093cc
medium,1,0,0,0,1.0,Pet not vaccinated or dewormed,342400751
high,1,1,0,1,1.0,None,b0d54f76e
high,1,1,1,0,1.0,Sterilization not mentioned in description.,97ce22dae
high,1,1,1,0,1.0,,0ea337520
high,1,0,0,0,1.0,Vaccination status not mentioned in description.,209dab64b
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,2e1fcc8c4
high,1,0,0,0,1.0,No inconsistencies found.,8039a31ae
high,1,1,1,0,1.0,,5208915a3
medium,1,0,1,1,1.0,Mixed gender not mentioned in description,88b4f478e
high,1,0,0,0,1.0,,abfcb22bc
low,1,0,0,0,1.0,Color mismatch between description and data,5b554c6e3
medium,1,0,0,0,1.0,Maturity size not mentioned in structured data,390e0a648
medium,1,1,1,0,1.0,"Color mismatch: description says blue eyes, data shows brown",bed5b657b
high,1,1,1,0,1.0,,c2bb6a3be
high,1,1,1,1,0.0,,399856928
medium,1,0,1,1,1.0,Age mismatch between description and data,30254b35d
high,1,1,1,0,1.0,,6dcb51c02
medium,1,0,1,0,1.0,Pet' s health status and vaccination/deworming information missing in description.,ea02306b2
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,b5f9a9c4a
medium,1,0,0,0,1.0,Vaccination status not mentioned in structured data,8ad959e57
medium,1,0,0,1,1.0,Age and maturity size not consistent with structured data,a4faccedb
medium,1,1,0,0,1.0,Vaccination status not mentioned in structured data,2c46efe8f
high,1,1,1,0,1.0,,f600368fb
high,1,1,1,0,1.0,,a6cbd39c2
high,1,1,1,0,1.0,,f3c7e1bf4
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,f45986630
medium,1,0,0,0,1.0,Age mismatch with structured data,a906ff5f5
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,979710375
high,1,1,1,0,1.0,,b100db162
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,bdc5ffaba
medium,1,1,1,0,1.0,Description mentions a three-legged cat; tabular data shows no such condition.,47caf7ad1
high,1,0,0,0,1.0,Vaccination status not mentioned in structured data.,d010fb743
high,1,1,1,0,1.0,Description suggests extreme fatness and potential for enormous size.,4a27c67eb
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,1ad691ca4
high,1,0,0,0,1.0,,7827eee65
high,1,0,0,0,1.0,,da4da9308
high,1,1,1,0,1.0,None found,f4bc92fc6
medium,1,0,0,0,1.0,Pet is not sterilized yet,5ff169a48
medium,1,0,0,0,1.0,No specific inconsistency with provided data,17fdf5bfc
medium,1,1,1,1,0.0,Age and color do not match description,485bebd4f
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,514db7301
high,1,0,0,0,1.0,,9c336beb7
medium,1,0,0,0,1.0,Pet is not sterilized as per data,1fe400328
high,1,0,0,0,1.0,Vaccination status not mentioned in description,b62619afd
high,1,0,1,0,1.0,Color stated as brown but description says light greyish,8ab904da2
high,1,1,1,0,1.0,,5335bfb38
high,1,1,1,1,0.0,No specific inconsistency found,a543418a3
high,1,0,1,0,1.0,No inconsistencies found.,ceee65059
medium,1,0,1,0,1.0,Vaccination status not mentioned in description,c5b717bc2
high,1,0,0,0,1.0,,c8b79357a
medium,1,0,0,0,1.0,Age discrepancy: description says 2.5 months old while data shows 3 months.,ec5670386
high,1,1,1,0,1.0,Mickey not sterilized yet,13fb61859
medium,1,0,0,0,1.0,Vaccination status unclear,d4b4f217f
high,1,1,1,0,1.0,,d277ab24d
high,1,0,0,1,1.0,,7519b8b43
high,1,0,0,1,1.0,No inconsistencies found.,461b33f39
medium,1,0,0,0,1.0,Age and vaccination status inconsistent with description,7c9dc0791
low,1,1,1,0,1.0,Vaccination status and sterilization not compliant with adoption requirements,f53be74bd
medium,1,0,0,0,1.0,No deworming or sterilization mentioned in description,acc327f18
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,9414e54b1
high,1,0,1,0,1.0,,a01ad9084
medium,1,0,1,0,1.0,Vaccination status not mentioned in description,286afff7c
high,1,1,1,0,1.0,,8685546cb
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,618430208
high,1,0,0,0,1.0,No inconsistencies found.,74b7d275a
medium,1,1,1,0,1.0,Age mismatch,f8b827be1
medium,1,0,1,1,1.0,Age in description is given as 3 years old while structured data shows 36 months,748943e29
high,1,1,1,0,1.0,,ee9e87618
high,1,0,1,0,1.0,Tarzan not sterilized,239047f66
medium,1,0,1,0,1.0,Age and kitten information not in structured data,6d84d3a2f
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,07ee26c3c
high,1,1,1,0,1.0,No inconsistencies found.,4dd89c859
medium,1,0,1,0,1.0,Age stated as 1 year in description but 12 months in data,72e76bc9b
medium,1,0,0,0,1.0,Vaccination status not mentioned in tabular data,c2490d2cf
high,1,0,0,0,1.0,,8e9946952
medium,1,1,1,0,1.0,Description mentions 'manja' cat behavior; no such term in structured data.,73d28220c
high,1,1,1,0,1.0,"Color discrepancy: description says beige, data shows cream.",34d0c00d6
medium,1,0,0,0,1.0,Vaccination status not consistent with health description,0499e1ea8
medium,1,1,1,0,1.0,Vaccination status unclear,f3755376e
low,1,,,,,Pet profile in English mentions Collie but structured data is for a different dog.,9d5f190cf
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,0d6db9370
medium,1,0,0,0,1.0,Ginger' s gender not mentioned in structured data,74b9e9fc0
high,1,0,0,0,1.0,No inconsistencies found.,8c1fd43ef
medium,1,0,0,0,1.0,Description inadequate language,ad2b462ee
medium,1,0,0,0,1.0,No deworming or sterilization mentioned in description,99af63c63
high,1,0,0,1,1.0,,64b1db30c
medium,1,1,1,0,1.0,Pet is not vaccinated or sterilized as per description.,bb5162df6
medium,1,0,0,0,1.0,Vaccination and deworming status unclear,f152b2fd4
high,1,1,1,0,1.0,No inconsistencies found,eed4b685b
high,0,1,1,1,1.0,,7889399ac
high,1,0,0,0,1.0,,52ffdc6c2
high,1,0,0,0,1.0,,1d13441b9
high,1,1,1,0,1.0,,88f092c58
high,1,0,1,1,1.0,No inconsistencies found.,2ba8bb04a
high,0,1,1,1,1.0,,c4ef3ff97
high,1,1,1,0,1.0,,214dbc1f4
medium,1,0,0,0,1.0,Vaccination status unclear,38f6d8ab9
high,1,1,1,0,1.0,,da4a5403d
medium,1,0,0,0,1.0,No information on children friendliness or calmness,95d951387
medium,1,0,0,0,1.0,Pet is not sterilized,22cf2902d
high,1,0,0,0,1.0,,c6c6adc4a
medium,1,0,0,0,1.0,Pet is not vaccinated or dewormed.,21c3157e8
high,1,0,0,0,1.0,,a3b415951
medium,1,0,0,0,1.0,Pet not sterilized yet,fa27f275a
high,1,1,1,0,1.0,,198a73c5e
high,1,0,0,0,1.0,,b2b06e1fc
high,1,1,1,0,1.0,No inconsistencies found.,377d9bef6
medium,1,0,0,0,1.0,Vaccination status unclear,e617dd078
medium,1,0,1,0,1.0,Vaccination status not mentioned in description,380e603cd
high,1,0,0,0,1.0,Vaccination status not mentioned in description.,c8172e598
medium,0,0,0,1,0.0,No specific inconsistency with provided data.,576f4893f
medium,1,0,0,0,1.0,Color mismatch between description and data,cd47ddc13
high,1,1,1,0,1.0,,b0a24f910
high,1,1,1,0,1.0,,3584bf68a
high,1,1,1,0,1.0,None found,3c008b0b7
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,d3ac21f5d
high,1,1,1,0,1.0,,615f5dc85
medium,1,1,0,0,1.0,Pet not vaccinated or dewormed,a9914ea40
medium,1,0,0,0,1.0,"Age in description is a month plus, not specified",a9e6b1a1b
high,1,1,1,0,1.0,,2db00a064
high,1,1,1,1,1.0,,a2b226c6c
medium,1,0,0,0,1.0,Description mentions only female puppies; data shows mixed gender.,9827921f8
medium,1,0,0,0,1.0,Vaccination and deworming status unclear,d1bfba974
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,61ac348d1
medium,1,1,1,0,1.0,Vaccination and deworming status not mentioned in description,401553149
high,1,1,1,0,1.0,,59cf08ff3
medium,1,0,0,0,1.0,Age not specified in tabular data,60bc5ce92
medium,1,0,0,0,1.0,Vaccination and deworming status not mentioned in description,9024c21fc
high,0,1,1,0,1.0,No inconsistencies found.,6eab205e6
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,994450113
medium,1,0,0,0,1.0,No vaccination or deworming records provided,2b4003be8
medium,1,0,0,1,1.0,Health status not mentioned in description,c43ca0a88
high,1,0,0,0,1.0,,7432630e3
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,6bed4e9d5
high,1,0,0,0,1.0,No inconsistencies found.,5149bb7f8
medium,1,0,0,0,1.0,Owner' s refusal to accept advice & Jack Jack' s condition,b780980c1
high,1,1,1,0,1.0,,10b669bea
medium,1,0,0,0,1.0,Description suggests wandering behavior not in structured data.,ee7d6cf3f
medium,1,0,0,0,1.0,Puppy' s age and deworming status not mentioned in description.,5b214efd1
medium,1,0,0,0,1.0,Description mentions one deceased puppy; data shows all are alive.,5d00ca4d0
high,1,1,1,0,1.0,,261a88440
medium,1,0,0,0,1.0,Age and health status not mentioned in tabular data,e0e241d57
medium,1,0,0,1,1.0,Vaccination status not mentioned in description,677968b60
high,1,1,1,0,1.0,,3005b75eb
medium,1,0,1,0,1.0,No adoption fees mentioned for transport charges,8c75e5189
medium,1,0,0,0,1.0,Age and vaccination status inconsistent with structured data,603dbe569
high,1,1,1,0,1.0,,0e88c1c1c
high,1,Not specified in the data.,Not specified in the data.,0,1.0,,c17b66965
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,d0f8b280d
high,1,1,1,0,1.0,No inconsistencies found.,35ce89b5c
high,1,1,1,0,1.0,,01e410583
high,1,1,0,0,1.0,No inconsistencies found.,4bbc7992a
medium,1,0,0,1,1.0,Vaccination status not mentioned in description,c2ec1becc
medium,1,0,0,0,1.0,Color mismatch: Black instead of Grey Eyes,b7d2f8186
medium,1,0,0,0,1.0,Age discrepancy with structured data,eb77432cd
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,5b5b2c882
medium,1,0,0,1,1.0,Pet not sterilized,9a0db11a9
high,1,0,0,0,1.0,Sterilization not mentioned in description,396a2773f
high,1,1,1,1,1.0,,65a7711bd
medium,1,1,1,0,1.0,Vaccination status unclear,8ece5f3ba
low,1,0,0,0,1.0,Owner' s behavior and pet' s health status inconsistent with profile data,3497c1ad0
high,1,1,1,0,1.0,,7b25498d6
medium,1,0,0,0,1.0,Pet is not sterilized,eb79f1cfa
high,1,0,0,0,1.0,,6b65fa006
medium,1,0,1,1,1.0,Age and deworming status not mentioned in structured data,e4e128c70
medium,1,0,0,0,1.0,Pet not vaccinated or dewormed,50844e473
high,1,1,1,0,1.0,,76024f2ed
medium,1,0,0,1,1.0,Vaccination status not mentioned in description,4f3e35156
high,1,1,1,0,1.0,,6edcc1f1b
high,1,0,0,0,1.0,,aba512b8f
high,1,1,1,0,1.0,,dcdf98438
high,1,1,1,0,1.0,,705117847
high,1,1,1,0,1.0,,47d68f63c
high,1,1,1,0,1.0,,9679275a3
medium,1,0,0,0,1.0,Description suggests kitten is human friendly but not with other pets.,e60bbc064
high,0,1,1,1,1.0,No inconsistencies found.,8717133d3
medium,1,0,0,0,1.0,Pet not vaccinated or dewormed,c02a9554d
medium,1,1,1,0,1.0,Vaccination and deworming status not mentioned in description,ef80d0222
medium,1,0,1,0,1.0,Vaccination status not mentioned in description,da8c280f1
high,1,0,0,0,1.0,,f32959003
low,1,0,0,0,1.0,Pet profile is for a single dog; description mentions multiple puppies.,fb89569d8
medium,1,0,0,0,1.0,Vaccination status unknown,c292a8b67
medium,1,1,1,0,1.0,"Color mismatch: description says orange and white, data shows yellow",128293a4d
high,1,1,1,0,1.0,,b256f479c
medium,1,0,0,0,1.0,Pet is not sterilized,f3db279d0
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,c8a528b69
high,1,1,1,0,1.0,None,35fc0fd89
high,1,0,0,1,1.0,,3e2fdd907
high,1,0,0,0,1.0,,ac1a70774
high,1,1,1,0,1.0,,8300e943e
medium,1,0,0,0,1.0,Color mismatch between description and data,a97a37056
high,1,1,1,0,1.0,,c2386bba2
high,1,0,0,0,1.0,,2c401c793
medium,1,1,0,0,1.0,Vaccination and deworming status unclear,c55f2f503
high,1,1,1,0,1.0,,e03ec2a98
high,1,1,1,0,1.0,,8c7dbce06
medium,1,0,0,0,1.0,Vaccination status not mentioned in tabular data,d9cf525bb
medium,0,0,0,1,0.0,Age seems too high for a Pomeranian,f85ae1408
medium,1,0,1,0,1.0,Age and vaccination status not mentioned in description,0b4a0d698
medium,1,1,1,0,1.0,Health status contradicts description,239b75387
medium,1,0,0,0,1.0,Age and maturity size not specified in tabular data,0e1f78a77
high,1,1,1,0,1.0,,1ac22584b
high,1,1,1,0,1.0,,d0a66003d
high,1,0,0,0,1.0,,5d0551d53
high,1,1,1,0,1.0,No inconsistencies found.,d3f157880
high,1,0,1,0,1.0,,de2d4f372
medium,1,1,1,0,1.0,Sterilization status not mentioned in structured data,bb2cbdb23
medium,1,0,0,0,1.0,Vaccination status not mentioned in structured data,e97e1afc1
low,1,1,1,0,1.0,Description mismatches tabular data type (dog vs cat),018e4d193
high,1,1,1,0,1.0,,867057e77
medium,1,0,0,0,1.0,Age not mentioned in tabular data,d2f333b86
high,1,0,1,0,1.0,,248eca1fa
high,1,1,0,0,1.0,,fffd78a11
medium,1,0,0,0,1.0,Owner has multiple cats; pet' s health status not updated.,c8bc66245
high,1,1,1,0,1.0,,d6b0d8aa9
medium,1,0,0,1,1.0,Age and maturity size inconsistency,eaf87e39e
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,24e2a6ff5
medium,1,0,0,0,1.0,Age and vaccination status not mentioned in description,e01e4a2fb
high,1,1,1,0,1.0,No inconsistencies found.,8ef541435
medium,1,0,1,0,1.0,Health status not clear in tabular data,c9a21c416
medium,1,1,0,0,1.0,No deworming or sterilization information provided,2bf818d30
high,1,1,0,0,1.0,No inconsistencies found.,24379b58d
high,1,1,1,0,1.0,,a7f77b3bd
medium,1,1,1,0,1.0,Vaccination status unclear,3666cdd80
medium,1,0,0,0,1.0,Color mismatch between description and data,25952f8a0
high,1,1,1,1,0.0,,514202b22
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,7cd4ec150
high,1,1,1,1,1.0,,0a796c967
high,1,1,1,0,1.0,Vaccination and deworming status unclear,38ea54f1f
medium,1,1,0,0,1.0,Age discrepancy between description and data,7f6f8b365
medium,1,0,0,0,1.0,Age stated as 3 weeks old in description but structured data shows age as 1 month,f50d4f5bc
high,1,0,0,0,1.0,,d2ac2859f
medium,1,0,0,0,1.0,Pet is not vaccinated or dewormed,a0c1384d1
medium,1,0,0,0,1.0,Vaccination and deworming status unclear,d8df310c9
medium,1,0,0,0,1.0,Description mentions mixed gender but structured data shows only male,bd263a880
medium,1,1,0,0,1.0,Pet owner has difficulty handling multiple dogs.,9e3d235d8
high,0,0,0,1,0.0,,dbe30d86f
high,1,1,1,0,1.0,,46d9b2934
high,1,1,1,0,1.0,,7cbf39f49
high,1,0,0,0,1.0,None,1f82b8bf0
medium,0,0,0,1,0.0,Injury description not in tabular data,1e011d469
medium,1,0,0,0,1.0,Age and sibling count not mentioned in tabular data,9a48cc316
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,ca90f9062
medium,1,1,1,0,1.0,Age not mentioned in description,68d514216
medium,1,0,0,0,1.0,Vaccination and deworming status not mentioned in description,0ace65bc4
high,1,0,0,0,1.0,,076a67405
high,1,1,1,0,1.0,,7ceeeb9f2
high,1,1,1,0,1.0,,e5ea737ec
medium,1,0,0,0,1.0,Age and health status not mentioned in description,6bec28b35
medium,1,1,1,0,1.0,Age and maturity size not consistent with structured data,3a64a5704
high,1,0,0,0,1.0,,e7c607873
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,c8c55eb19
medium,1,1,1,0,1.0,Age and maturity size not mentioned in tabular data,8b9a9eac7
medium,1,0,0,0,1.0,Color mismatch between description and data,880d3c594
high,1,0,0,0,1.0,,870ff72ec
high,1,0,0,0,1.0,,9817c3ef1
high,1,1,1,0,1.0,,506bacb46
low,1,,,,,Pet profile states dog is 1 month old but structured data shows no vaccination or deworming.,ee83e7a09
high,1,1,1,0,1.0,,3bf7bccc9
high,1,0,1,1,1.0,,d8179f4d9
medium,1,0,0,0,1.0,Vaccination status not mentioned in tabular data,70a7a71fe
medium,1,0,0,0,1.0,Unclear if sterilized or not,d0c1d6b64
medium,1,1,1,0,1.0,Vaccination status unclear,67e6db7dc
medium,1,0,0,0,1.0,Pet is not sterilized as per description.,abf1716a9
high,1,0,0,0,1.0,No inconsistencies found.,846ca7805
medium,1,0,0,0,1.0,Age discrepancy,5893d408b
medium,1,0,0,0,1.0,Health status differs from structured data,df091dc6b
